,bugged_date,receipt_date,deputy_id,political_party,state_code,deputy_name,receipt_social_security_number,receipt_description,establishment_name,receipt_value,year,month,day_of_week
139417,0,2017-07-03 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,07575651000159,Airline tickets,GOL-LINHAS AÉREAS S.A.,1509,2017,7,0
139418,0,2017-07-03 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,02012862000160,Airline tickets,Latam Airlines - TAM,1872,2017,7,0
139419,0,2017-08-08 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,10638597000158,Food and Meals,5 Estrelas Pães Especiais,216,2017,8,1
139420,0,2017-10-10 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,10638597000158,Food and Meals,5 Estrelas Pães Especiais,105,2017,10,1
139421,0,2017-05-03 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,10854026000150,Food and Meals,5.R COMERCIAL DE ALIMENTOS LTDA ME,127,2017,5,2
139422,0,2017-07-11 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,24285640000153,Food and Meals,BEM MELHOR AGUAS CLARAS PAD E MERC LTDA,251,2017,7,1
139423,0,2017-08-02 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,22802549000213,Food and Meals,Bolos do Flavio,155,2017,8,2
139424,0,2017-08-23 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,22802549000213,Food and Meals,Bolos do Flavio,140,2017,8,2
139425,0,2017-09-12 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,22802549000213,Food and Meals,Bolos do Flavio,148,2017,9,1
139426,0,2017-09-20 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,22802549000213,Food and Meals,Bolos do Flavio,103,2017,9,2
139427,0,2017-05-09 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,24882567000105,Food and Meals,Café do Flávio Eireli-me,168,2017,5,1
139428,0,2017-05-23 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,24882567000105,Food and Meals,Café do Flávio Eireli-me,81,2017,5,1
139429,0,2017-06-14 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,24882567000105,Food and Meals,Café do Flávio Eireli-ME,94,2017,6,2
139430,0,2017-08-15 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,24882567000105,Food and Meals,Café do Flávio Eireli-ME,78,2017,8,1
139431,0,2017-06-14 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,24882567000105,Food and Meals,Café do Flávio Eireli-ME,111,2017,6,2
139432,0,2017-07-04 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,24882567000105,Food and Meals,Café do Flávio Eireli-ME,147,2017,7,1
139433,0,2017-07-12 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,24882567000105,Food and Meals,Café do Flávio Eireli-ME,193,2017,7,2
139434,0,2017-02-20 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03713903000108,Food and Meals,Cristiane Ferreira EPP,143,2017,2,0
139435,0,2017-05-02 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,16874647000182,Food and Meals,EMPÓRIOS DOS PÃES,93,2017,5,1
139436,0,2017-05-08 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,16874647000182,Food and Meals,EMPÓRIOS DOS PÃES,55,2017,5,0
139437,0,2017-02-10 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,19685764000277,Food and Meals,Eventos.com Eireli-ME,515,2017,2,4
139438,0,2017-02-15 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,19685764000277,Food and Meals,Eventos.com Eireli-ME,628,2017,2,2
139439,0,2017-02-22 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,19685764000277,Food and Meals,Eventos.com Eireli-ME,657,2017,2,2
139440,0,2017-02-07 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,23562084000152,Food and Meals,"Lombardia Delivery, Comercial Restaurante e Entregas Rápidas",52,2017,2,1
139441,0,2017-02-16 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,17261661005728,Food and Meals,OUTBACK STEAKHOUSE Restaurantes Brasil S/A,115,2017,2,3
139442,0,2017-04-25 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03713903000108,Food and Meals,Pão de Sal - Cristiane Ferreira EPP,61,2017,4,1
139443,0,2017-05-15 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03713903000108,Food and Meals,Pão de Sal - Cristiane Ferreira EPP,54,2017,5,0
139444,0,2017-05-16 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03713903000108,Food and Meals,Pão de Sal - Cristiane Ferreira EPP,147,2017,5,1
139445,0,2017-05-23 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03713903000108,Food and Meals,Pão de Sal - Cristiane Ferreira EPP,65,2017,5,1
139446,0,2017-05-24 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03713903000108,Food and Meals,Pão de Sal - Cristiane Ferreira EPP,60,2017,5,2
139447,0,2017-06-14 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03713903000108,Food and Meals,Pão de Sal - Cristiane Ferreira EPP,204,2017,6,2
139448,0,2017-07-04 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03713903000108,Food and Meals,Pão de Sal - Cristiane Ferreira EPP,155,2017,7,1
139449,0,2017-09-12 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03713903000108,Food and Meals,Pão de Sal - Cristiane Ferreira EPP,73,2017,9,1
139450,0,2017-10-02 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03713903000108,Food and Meals,Pão de Sal - Cristiane Ferreira EPP,127,2017,10,0
139451,0,2017-08-22 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,11169063000940,Food and Meals,PÃO DOURADO,285,2017,8,1
139452,0,2017-08-30 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,11169063000940,Food and Meals,PÃO DOURADO,261,2017,8,2
139453,0,2017-09-13 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,11169063000940,Food and Meals,PÃO DOURADO,235,2017,9,2
139454,0,2017-09-26 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,11169063000869,Food and Meals,PÃO DOURADO INDUSTRIA E COMERCIO PROD. DE PANIF...,153,2017,9,1
139455,0,2017-09-13 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,08995350000147,Food and Meals,Risk - LIVRARIA E PAPELARIA ÁGUAS CLARAS LTDA,118,2017,9,2
139456,0,2017-02-06 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,06070586000147,Food and Meals,SEMPRE DELICIA PANIFICADORA LTDA ME,230,2017,2,0
139457,0,2017-02-06 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,06070586000147,Food and Meals,SEMPRE DELICIA PANIFICADORA LTDA ME,281,2017,2,0
139458,0,2017-04-05 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,06070586000147,Food and Meals,SEMPRE DELICIA PANIFICADORA LTDA ME,87,2017,4,2
139459,0,2017-04-05 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,06070586000147,Food and Meals,SEMPRE DELICIA PANIFICADORA LTDA ME,108,2017,4,2
139460,0,2017-04-18 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,06070586000147,Food and Meals,SEMPRE DELICIA PANIFICADORA LTDA ME,480,2017,4,1
139461,0,2017-04-28 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,06070586000147,Food and Meals,SEMPRE DELICIA PANIFICADORA LTDA ME,200,2017,4,4
139462,0,2017-02-02 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,33469172001644,Food and Meals,SERVIÇO NACIONAL DE APRENDIZ. COMERCIAL SENAC,60,2017,2,3
139463,0,2017-05-03 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,07286731000275,Food and Meals,SILT SELF SERVICE LTDA - EPP,210,2017,5,2
139464,0,2017-05-11 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,07286731000275,Food and Meals,SILT SELF SERVICE LTDA - EPP,195,2017,5,3
139465,0,2017-05-18 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,07286731000275,Food and Meals,SILT SELF SERVICE LTDA - EPP,50,2017,5,3
139466,0,2017-09-28 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03346671000954,Food and Meals,TAIOBA SELF-SERVICE LTDA EPP,469,2017,9,3
139467,0,2017-10-19 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03346671000954,Food and Meals,TAIOBA SELF-SERVICE LTDA EPP,400,2017,10,3
139468,0,2017-06-09 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03346671000954,Food and Meals,TAIOBA SELF-SERVICE LTDA-EPP,165,2017,6,4
139469,0,2017-06-29 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03346671000954,Food and Meals,TAIOBA SELF-SERVICE LTDA-EPP,178,2017,6,3
139470,0,2017-08-16 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,03346671000954,Food and Meals,TAIOBA SELF-SERVICE LTDA-EPP,512,2017,8,2
139471,0,2017-07-12 00:00:00,2812,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cd,38069159000135,"Taxi Service, Toll & Parking",COOPERATIVAS DOS TAXISTAS AUTÔNOMOS DO DISTRITO FEDERAL,70,2017,7,2
139472,0,2017-09-28 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,23007078000486,Food and Meals,DOM CASEIRO COM DE PROD ALIMENTICIOS EIRELI EPP,202,2017,9,3
139473,0,2017-10-10 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,23007078000133,Food and Meals,DOM CASEIRO COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI EPP,236,2017,10,1
139474,0,2017-10-17 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,23007078000133,Food and Meals,DOM CASEIRO COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI EPP,214,2017,10,1
139475,0,2017-09-11 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,22940411000108,Food and Meals,DOM CROCANTE COMERCIO DE PRODUTOS ALIMENTICIOS,235,2017,9,0
139476,0,2017-09-13 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,22940411000108,Food and Meals,DOM CROCANTE COMERCIO DE PRODUTOS ALIMENTICIOS,226,2017,9,2
139477,0,2017-09-20 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,22940411000108,Food and Meals,DOM CROCANTE COMERCIO DE PRODUTOS ALIMENTICIOS,213,2017,9,2
139478,0,2017-03-15 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,00604538000105,Food and Meals,RESTAURANTE E BAR XIQUE XIQUE LTDA,424,2017,3,2
139479,0,2017-04-06 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,09640931000129,Food and Meals,ROBEL Produtos Alimentícios Ltda - EPP,35,2017,4,3
139480,0,2017-05-18 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,06070586000147,Food and Meals,SEMPRE DELICIA PANIFICADORA LTDA ME,341,2017,5,3
139481,0,2017-05-23 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,06070586000147,Food and Meals,SEMPRE DELICIA PANIFICADORA LTDA ME,280,2017,5,1
139482,0,2017-06-27 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,06070586000147,Food and Meals,SEMPRE DELICIA PANIFICADORA LTDA ME,241,2017,6,1
139483,0,2017-05-23 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,33469172001644,Food and Meals,SERVIÇO NACIONAL DE APRENDIZ. COMERCIAL SENAC,62,2017,5,1
139484,0,2017-03-20 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,33469172001644,Food and Meals,SERVIÇO NACIONAL DE APRENDIZ. COMERCIAL SENAC,120,2017,3,0
139485,0,2017-04-26 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,33469172001644,Food and Meals,SERVIÇO NACIONAL DE APRENDIZ. COMERCIAL SENAC,92,2017,4,2
139486,0,2017-04-03 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,33469172001644,Food and Meals,SERVIÇO NACIONAL DE APRENDIZ. COMERCIAL SENAC,119,2017,4,0
139487,0,2017-05-09 00:00:00,2757,SEM PARTIDO ASSOCIADO,Vazio,Lid.Gov-Cn,33469172000672,Food and Meals,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,23,2017,5,1
139488,0,2017-08-02 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,12132854000100,Maintenance of Office,WM COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,140,2017,8,2
139489,0,2017-05-04 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,12132854000100,Maintenance of Office,WM PAPELARIA E ESCRITÓRIO,65,2017,5,3
139490,0,2017-07-03 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,97626000400,Fuels and lubricants.,BRASAL COMBUSTIVEIS LTDA,62,2017,7,0
139491,0,2017-05-21 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597000601,Fuels and lubricants.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,154,2017,5,6
139492,0,2017-09-04 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007290,Fuels and lubricants.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,73,2017,9,0
139493,0,2017-09-11 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007290,Fuels and lubricants.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,76,2017,9,0
139494,0,2017-09-18 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007290,Fuels and lubricants.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,77,2017,9,0
139495,0,2017-09-20 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007290,Fuels and lubricants.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,87,2017,9,2
139496,0,2017-09-25 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007290,Fuels and lubricants.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,60,2017,9,0
139497,0,2017-10-02 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007290,Fuels and lubricants.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,60,2017,10,0
139498,0,2017-08-14 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,100,2017,8,0
139499,0,2017-08-21 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,100,2017,8,0
139500,0,2017-08-29 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,80,2017,8,1
139501,0,2017-04-24 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,110,2017,4,0
139502,0,2017-05-08 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,72,2017,5,0
139503,0,2017-05-29 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,110,2017,5,0
139504,0,2017-06-05 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,80,2017,6,0
139505,0,2017-06-12 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,70,2017,6,0
139506,0,2017-06-19 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,65,2017,6,0
139507,0,2017-06-26 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,54,2017,6,0
139508,0,2017-07-31 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,74,2017,7,0
139509,0,2017-08-07 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007614,Fuels and lubricants.,CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA,70,2017,8,0
139510,0,2017-05-18 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597003384,Fuels and lubricants.,Cascol Combustíveis para Veículos Ltda.,100,2017,5,3
139511,0,2017-05-02 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00306597007290,Fuels and lubricants.,Cascol Combustíveis para Veículos Ltda.,85,2017,5,1
139512,0,2017-03-22 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,6000,2017,3,2
139513,0,2017-06-19 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,6000,2017,6,0
139514,0,2017-09-12 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,6000,2017,9,1
139515,0,2017-01-16 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02575829002949,Airline tickets,AVIANCA,667,2017,1,0
139516,0,2017-08-31 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02575829000148,Airline tickets,Avianca Brasil - Linhas Aéreas S/A,1154,2017,8,3
139517,0,2017-06-28 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02575829000148,Airline tickets,Avianca Brasil - Linhas Aéreas S/A,827,2017,6,2
139518,0,2017-08-25 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02575829000148,Airline tickets,Avianca Brasil - Linhas Aéreas S/A,860,2017,8,4
139519,0,2017-08-23 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02575829000148,Airline tickets,Avianca Brasil - Linhas Aéreas S/A,1116,2017,8,2
139520,0,2017-08-16 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02575829000148,Airline tickets,Avianca Brasil - Linhas Aéreas S/A,967,2017,8,2
139521,0,2017-09-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02575829000148,Airline tickets,Avianca Brasil - Linhas Aéreas S/A,927,2017,9,2
139522,0,2017-09-02 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,09296295001727,Airline tickets,AZUL LINHAS AÉREAS BRASILEIRAS S A,425,2017,9,5
139523,0,2017-09-05 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,06164253000187,Airline tickets,Gol Linhas Aereas -,1332,2017,9,1
139524,0,2017-05-31 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,06164253000187,Airline tickets,Gol Linhas Aereas - GOLLOG,91,2017,5,2
139525,0,2017-05-23 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,06164253000187,Airline tickets,Gol Linhas Aereas - GOLLOG,40,2017,5,1
139526,0,2017-06-02 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,06164253000187,Airline tickets,Gol Linhas Aereas - GOLLOG,991,2017,6,4
139527,0,2017-05-19 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,06164253000187,Airline tickets,Gol Linhas Aereas - GOLLOG,1865,2017,5,4
139528,0,2017-05-17 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,06164253000187,Airline tickets,Gol Linhas Aereas - GOLLOG,1375,2017,5,2
139529,0,2017-05-20 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,06164253000187,Airline tickets,Gol Linhas Aereas - GOLLOG,1525,2017,5,5
139530,0,2017-01-02 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02012862000160,Airline tickets,LATAM AIRLINES - TAM,454,2017,1,0
139531,0,2017-01-02 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02012862000160,Airline tickets,LATAM AIRLINES - TAM,799,2017,1,0
139532,0,2017-06-07 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02012862000160,Airline tickets,Latam Airlines - TAM,1315,2017,6,2
139533,0,2017-06-09 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02012862000160,Airline tickets,Latam Airlines - TAM,909,2017,6,4
139534,0,2017-06-14 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02012862000160,Airline tickets,Latam Airlines - TAM,1010,2017,6,2
139535,0,2017-08-11 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02012862000160,Airline tickets,Latam Airlines - TAM,1108,2017,8,4
139536,0,2017-09-19 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02012862000160,Airline tickets,Latam Airlines - TAM,1332,2017,9,1
139537,0,2017-09-21 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02012862000160,Airline tickets,Latam Airlines - TAM,1216,2017,9,3
139538,0,2017-09-26 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02012862000160,Airline tickets,Latam Airlines - TAM,1591,2017,9,1
139539,0,2017-01-21 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02575829000148,Airline tickets,Ocean Air Linhas Aéreas S/A - Avianca Brasil,782,2017,1,5
139540,0,2017-09-11 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,01832635000118,Airline tickets,TAM LINHAS AÉREAS S.A.,2382,2017,9,0
139541,0,2017-05-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFONICA BRASIL S.A,429,2017,5,5
139542,0,2017-06-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFONICA BRASIL S.A,730,2017,6,1
139543,0,2017-07-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S.A  VIVO,550,2017,7,3
139544,0,2017-08-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S.A  VIVO,425,2017,8,6
139545,0,2017-09-11 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFONICA BRASIL S.A.,498,2017,9,0
139546,0,2017-01-25 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A - VIVO,85,2017,1,2
139547,0,2017-02-01 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A - VIVO,503,2017,2,2
139548,0,2017-01-25 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A - VIVO,564,2017,1,2
139549,0,2017-04-12 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A - VIVO/GVT,429,2017,4,2
139550,0,2017-01-23 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,62652961000138,Publication Subscription,AGENCIA ESTADO LTDA.,1359,2017,1,0
139551,0,2017-01-23 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,62652961000138,Publication Subscription,AGENCIA ESTADO LTDA.,489,2017,1,0
139552,0,2017-02-02 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,62652961000138,Publication Subscription,AGENCIA ESTADO LTDA.,489,2017,2,3
139553,0,2017-02-02 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,62652961000138,Publication Subscription,AGENCIA ESTADO LTDA.,1359,2017,2,3
